user_id,session_id,event_time,event_type,content_id,group
u_6,s_323,2025-06-25 20:43:20,watch_complete,c_66,control
u_6,s_323,2025-06-25 20:43:30,like,c_66,control
u_343,s_324,2025-06-11 11:05:00,visit,c_9,control
u_343,s_324,2025-06-11 11:05:10,watch_start,c_9,control
u_343,s_324,2025-06-11 11:05:20,watch_complete,c_9,control
u_141,s_325,2025-06-21 15:10:00,visit,c_9,test
u_141,s_325,2025-06-21 15:10:10,watch_start,c_9,test
u_141,s_325,2025-06-21 15:10:20,watch_complete,c_9,test
u_141,s_325,2025-06-21 15:10:30,like,c_9,test
u_163,s_326,2025-06-12 23:58:00,visit,c_40,test
u_163,s_326,2025-06-12 23:58:10,watch_start,c_40,test
u_163,s_326,2025-06-12 23:58:20,watch_complete,c_40,test
u_163,s_326,2025-06-12 23:58:30,like,c_40,test
u_133,s_327,2025-06-27 04:29:00,visit,c_80,control
u_158,s_328,2025-06-28 02:32:00,visit,c_11,control
u_158,s_328,2025-06-28 02:32:10,watch_start,c_11,control
u_158,s_328,2025-06-28 02:32:20,watch_complete,c_11,control
u_81,s_329,2025-06-02 19:27:00,visit,c_53,test
u_81,s_329,2025-06-02 19:27:10,watch_start,c_53,test
u_81,s_329,2025-06-02 19:27:20,watch_complete,c_53,test
u_81,s_329,2025-06-02 19:27:30,like,c_53,test
u_458,s_330,2025-06-20 17:48:00,visit,c_12,test
u_458,s_330,2025-06-20 17:48:10,watch_start,c_12,test
u_458,s_330,2025-06-20 17:48:20,watch_complete,c_12,test
u_458,s_330,2025-06-20 17:48:30,like,c_12,test
u_458,s_330,2025-06-20 17:48:40,share,c_12,test
u_26,s_331,2025-06-05 22:07:00,visit,c_90,control
u_26,s_331,2025-06-05 22:07:10,watch_start,c_90,control
u_26,s_331,2025-06-05 22:07:20,watch_complete,c_90,control
u_26,s_331,2025-06-05 22:07:30,like,c_90,control
u_188,s_332,2025-06-12 02:57:00,visit,c_32,control
u_188,s_332,2025-06-12 02:57:10,watch_start,c_32,control
u_188,s_332,2025-06-12 02:57:20,watch_complete,c_32,control
u_188,s_332,2025-06-12 02:57:30,like,c_32,control
u_188,s_332,2025-06-12 02:57:40,share,c_32,control
u_277,s_333,2025-06-01 19:35:00,visit,c_99,control
u_277,s_333,2025-06-01 19:35:10,watch_start,c_99,control
u_461,s_334,2025-06-22 08:03:00,visit,c_36,test
u_59,s_335,2025-06-05 15:09:00,visit,c_34,test
u_163,s_336,2025-06-06 10:45:00,visit,c_31,control
u_163,s_336,2025-06-06 10:45:10,watch_start,c_31,control
u_163,s_336,2025-06-06 10:45:20,watch_complete,c_31,control
u_163,s_336,2025-06-06 10:45:30,like,c_31,control
u_163,s_336,2025-06-06 10:45:40,share,c_31,control
u_111,s_337,2025-06-24 20:49:00,visit,c_33,control
u_95,s_338,2025-06-30 10:51:00,visit,c_44,test
u_95,s_338,2025-06-30 10:51:10,watch_start,c_44,test
u_95,s_338,2025-06-30 10:51:20,watch_complete,c_44,test
u_95,s_338,2025-06-30 10:51:30,like,c_44,test
u_95,s_338,2025-06-30 10:51:40,share,c_44,test
u_196,s_339,2025-06-07 13:24:00,visit,c_14,test
u_196,s_339,2025-06-07 13:24:10,watch_start,c_14,test
u_196,s_339,2025-06-07 13:24:20,watch_complete,c_14,test
u_196,s_339,2025-06-07 13:24:30,like,c_14,test
u_474,s_340,2025-06-09 03:26:00,visit,c_37,control
u_112,s_341,2025-06-03 13:23:00,visit,c_30,test
u_112,s_341,2025-06-03 13:23:10,watch_start,c_30,test
u_112,s_341,2025-06-03 13:23:20,watch_complete,c_30,test
u_112,s_341,2025-06-03 13:23:30,like,c_30,test
u_332,s_342,2025-06-27 06:49:00,visit,c_15,control
u_332,s_342,2025-06-27 06:49:10,watch_start,c_15,control
u_332,s_342,2025-06-27 06:49:20,watch_complete,c_15,control
u_332,s_342,2025-06-27 06:49:30,like,c_15,control
u_40,s_343,2025-06-09 11:25:00,visit,c_30,test
u_40,s_343,2025-06-09 11:25:10,watch_start,c_30,test
u_40,s_343,2025-06-09 11:25:20,watch_complete,c_30,test
u_420,s_344,2025-06-19 10:46:00,visit,c_19,test
u_420,s_344,2025-06-19 10:46:10,watch_start,c_19,test
u_420,s_344,2025-06-19 10:46:20,watch_complete,c_19,test
u_395,s_345,2025-06-26 15:14:00,visit,c_61,test
u_395,s_345,2025-06-26 15:14:10,watch_start,c_61,test
u_14,s_346,2025-06-07 19:11:00,visit,c_67,test
u_14,s_346,2025-06-07 19:11:10,watch_start,c_67,test
u_14,s_346,2025-06-07 19:11:20,watch_complete,c_67,test
u_14,s_346,2025-06-07 19:11:30,like,c_67,test
u_14,s_346,2025-06-07 19:11:40,share,c_67,test
u_302,s_347,2025-06-15 08:22:00,visit,c_69,control
u_302,s_347,2025-06-15 08:22:10,watch_start,c_69,control
u_302,s_347,2025-06-15 08:22:20,watch_complete,c_69,control
u_302,s_347,2025-06-15 08:22:30,like,c_69,control
u_302,s_347,2025-06-15 08:22:40,share,c_69,control
u_137,s_348,2025-06-14 06:29:00,visit,c_75,test
u_313,s_349,2025-06-07 14:46:00,visit,c_82,control
u_154,s_350,2025-06-07 00:30:00,visit,c_72,control
u_154,s_350,2025-06-07 00:30:10,watch_start,c_72,control
u_154,s_350,2025-06-07 00:30:20,watch_complete,c_72,control
u_154,s_350,2025-06-07 00:30:30,like,c_72,control
u_154,s_350,2025-06-07 00:30:40,share,c_72,control
u_120,s_351,2025-06-14 04:50:00,visit,c_37,control
u_464,s_352,2025-06-11 02:46:00,visit,c_15,control
u_464,s_352,2025-06-11 02:46:10,watch_start,c_15,control
u_464,s_352,2025-06-11 02:46:20,watch_complete,c_15,control
u_464,s_352,2025-06-11 02:46:30,like,c_15,control
u_261,s_353,2025-06-28 17:08:00,visit,c_8,test
u_261,s_353,2025-06-28 17:08:10,watch_start,c_8,test
u_431,s_354,2025-06-12 09:29:00,visit,c_32,control
u_431,s_354,2025-06-12 09:29:10,watch_start,c_32,control
u_431,s_354,2025-06-12 09:29:20,watch_complete,c_32,control
u_431,s_354,2025-06-12 09:29:30,like,c_32,control
u_446,s_355,2025-06-05 09:32:00,visit,c_80,test
u_364,s_356,2025-06-23 22:40:00,visit,c_78,control
u_364,s_356,2025-06-23 22:40:10,watch_start,c_78,control
u_364,s_356,2025-06-23 22:40:20,watch_complete,c_78,control
u_471,s_357,2025-06-26 10:56:00,visit,c_96,test
u_471,s_357,2025-06-26 10:56:10,watch_start,c_96,test
u_270,s_358,2025-06-24 22:02:00,visit,c_85,test
u_270,s_358,2025-06-24 22:02:10,watch_start,c_85,test
u_270,s_358,2025-06-24 22:02:20,watch_complete,c_85,test
u_311,s_359,2025-06-22 16:18:00,visit,c_49,control
u_311,s_359,2025-06-22 16:18:10,watch_start,c_49,control
u_311,s_359,2025-06-22 16:18:20,watch_complete,c_49,control
u_388,s_360,2025-06-10 00:40:00,visit,c_13,control
u_388,s_360,2025-06-10 00:40:10,watch_start,c_13,control
u_388,s_360,2025-06-10 00:40:20,watch_complete,c_13,control
u_388,s_360,2025-06-10 00:40:30,like,c_13,control
u_388,s_360,2025-06-10 00:40:40,share,c_13,control
u_211,s_361,2025-06-24 23:58:00,visit,c_51,control
u_211,s_361,2025-06-24 23:58:10,watch_start,c_51,control
u_211,s_361,2025-06-24 23:58:20,watch_complete,c_51,control
u_436,s_362,2025-06-08 11:19:00,visit,c_13,control
u_436,s_362,2025-06-08 11:19:10,watch_start,c_13,control
u_436,s_362,2025-06-08 11:19:20,watch_complete,c_13,control
u_436,s_362,2025-06-08 11:19:30,like,c_13,control
u_221,s_363,2025-06-30 06:16:00,visit,c_4,control
u_358,s_364,2025-06-09 00:03:00,visit,c_96,control
u_358,s_364,2025-06-09 00:03:10,watch_start,c_96,control
u_358,s_364,2025-06-09 00:03:20,watch_complete,c_96,control
u_358,s_364,2025-06-09 00:03:30,like,c_96,control
u_358,s_364,2025-06-09 00:03:40,share,c_96,control
u_207,s_365,2025-06-25 22:34:00,visit,c_5,control
u_207,s_365,2025-06-25 22:34:10,watch_start,c_5,control
u_207,s_365,2025-06-25 22:34:20,watch_complete,c_5,control
u_207,s_365,2025-06-25 22:34:30,like,c_5,control
u_480,s_366,2025-06-23 19:17:00,visit,c_94,control
u_480,s_366,2025-06-23 19:17:10,watch_start,c_94,control
u_324,s_367,2025-06-19 18:16:00,visit,c_79,test
u_324,s_367,2025-06-19 18:16:10,watch_start,c_79,test
u_324,s_367,2025-06-19 18:16:20,watch_complete,c_79,test
u_130,s_368,2025-06-02 00:31:00,visit,c_73,test
u_130,s_368,2025-06-02 00:31:10,watch_start,c_73,test
u_130,s_368,2025-06-02 00:31:20,watch_complete,c_73,test
u_130,s_368,2025-06-02 00:31:30,like,c_73,test
u_130,s_368,2025-06-02 00:31:40,share,c_73,test
u_444,s_369,2025-06-07 15:32:00,visit,c_86,test
u_294,s_370,2025-06-17 20:16:00,visit,c_82,test
u_294,s_370,2025-06-17 20:16:10,watch_start,c_82,test
u_294,s_370,2025-06-17 20:16:20,watch_complete,c_82,test
u_294,s_370,2025-06-17 20:16:30,like,c_82,test
u_409,s_371,2025-06-18 21:01:00,visit,c_35,test
u_409,s_371,2025-06-18 21:01:10,watch_start,c_35,test
u_409,s_371,2025-06-18 21:01:20,watch_complete,c_35,test
u_431,s_372,2025-06-18 07:51:00,visit,c_86,test
u_431,s_372,2025-06-18 07:51:10,watch_start,c_86,test
u_443,s_373,2025-06-06 04:49:00,visit,c_79,control
u_443,s_373,2025-06-06 04:49:10,watch_start,c_79,control
u_443,s_373,2025-06-06 04:49:20,watch_complete,c_79,control
u_319,s_374,2025-06-07 17:06:00,visit,c_80,control
u_194,s_375,2025-06-14 23:25:00,visit,c_20,test
u_194,s_375,2025-06-14 23:25:10,watch_start,c_20,test
u_87,s_376,2025-06-06 21:23:00,visit,c_91,control
u_87,s_376,2025-06-06 21:23:10,watch_start,c_91,control
u_87,s_376,2025-06-06 21:23:20,watch_complete,c_91,control
u_250,s_377,2025-06-27 13:17:00,visit,c_19,control
u_250,s_377,2025-06-27 13:17:10,watch_start,c_19,control
u_250,s_377,2025-06-27 13:17:20,watch_complete,c_19,control
u_250,s_377,2025-06-27 13:17:30,like,c_19,control
u_290,s_378,2025-06-06 08:11:00,visit,c_89,test
u_373,s_379,2025-06-19 06:04:00,visit,c_36,test
u_373,s_379,2025-06-19 06:04:10,watch_start,c_36,test
u_120,s_380,2025-06-14 01:26:00,visit,c_76,control
u_80,s_381,2025-06-22 20:43:00,visit,c_28,test
u_80,s_381,2025-06-22 20:43:10,watch_start,c_28,test
u_80,s_381,2025-06-22 20:43:20,watch_complete,c_28,test
u_321,s_382,2025-06-16 04:07:00,visit,c_66,control
u_321,s_382,2025-06-16 04:07:10,watch_start,c_66,control
u_321,s_382,2025-06-16 04:07:20,watch_complete,c_66,control
u_321,s_382,2025-06-16 04:07:30,like,c_66,control
u_260,s_383,2025-06-30 16:09:00,visit,c_23,test
u_85,s_384,2025-06-19 12:55:00,visit,c_97,test
u_161,s_385,2025-06-04 06:40:00,visit,c_75,control
u_161,s_385,2025-06-04 06:40:10,watch_start,c_75,control
u_473,s_386,2025-06-25 18:48:00,visit,c_34,test
u_38,s_387,2025-06-01 02:38:00,visit,c_54,control
u_38,s_387,2025-06-01 02:38:10,watch_start,c_54,control
u_72,s_388,2025-06-21 21:18:00,visit,c_39,test
u_72,s_388,2025-06-21 21:18:10,watch_start,c_39,test
u_72,s_388,2025-06-21 21:18:20,watch_complete,c_39,test
u_72,s_388,2025-06-21 21:18:30,like,c_39,test
u_72,s_388,2025-06-21 21:18:40,share,c_39,test
u_182,s_389,2025-06-03 20:58:00,visit,c_58,test
u_182,s_389,2025-06-03 20:58:10,watch_start,c_58,test
u_182,s_389,2025-06-03 20:58:20,watch_complete,c_58,test
u_182,s_389,2025-06-03 20:58:30,like,c_58,test
u_68,s_390,2025-06-19 23:31:00,visit,c_8,control
u_68,s_390,2025-06-19 23:31:10,watch_start,c_8,control
u_68,s_390,2025-06-19 23:31:20,watch_complete,c_8,control
u_27,s_391,2025-06-14 20:18:00,visit,c_40,test
u_27,s_391,2025-06-14 20:18:10,watch_start,c_40,test
u_27,s_391,2025-06-14 20:18:20,watch_complete,c_40,test
u_249,s_392,2025-06-08 08:05:00,visit,c_50,control
u_449,s_393,2025-06-21 18:01:00,visit,c_47,control
u_449,s_393,2025-06-21 18:01:10,watch_start,c_47,control
u_449,s_393,2025-06-21 18:01:20,watch_complete,c_47,control
u_449,s_393,2025-06-21 18:01:30,like,c_47,control
u_175,s_394,2025-06-11 07:43:00,visit,c_83,control
u_175,s_394,2025-06-11 07:43:10,watch_start,c_83,control
u_393,s_395,2025-06-08 13:41:00,visit,c_74,control
u_393,s_395,2025-06-08 13:41:10,watch_start,c_74,control
u_472,s_396,2025-06-18 00:41:00,visit,c_94,control
u_472,s_396,2025-06-18 00:41:10,watch_start,c_94,control
u_27,s_397,2025-06-06 00:42:00,visit,c_35,test
u_27,s_397,2025-06-06 00:42:10,watch_start,c_35,test
u_122,s_398,2025-06-30 11:31:00,visit,c_46,control
u_122,s_398,2025-06-30 11:31:10,watch_start,c_46,control
u_122,s_398,2025-06-30 11:31:20,watch_complete,c_46,control
u_61,s_399,2025-06-19 17:32:00,visit,c_9,control
u_410,s_400,2025-06-17 17:21:00,visit,c_30,control
u_168,s_401,2025-06-18 04:21:00,visit,c_12,test
u_168,s_401,2025-06-18 04:21:10,watch_start,c_12,test
u_168,s_401,2025-06-18 04:21:20,watch_complete,c_12,test
u_168,s_401,2025-06-18 04:21:30,like,c_12,test
u_100,s_402,2025-06-15 02:40:00,visit,c_36,control
u_100,s_402,2025-06-15 02:40:10,watch_start,c_36,control
u_100,s_402,2025-06-15 02:40:20,watch_complete,c_36,control
u_100,s_402,2025-06-15 02:40:30,like,c_36,control
u_100,s_402,2025-06-15 02:40:40,share,c_36,control
u_126,s_403,2025-06-24 07:20:00,visit,c_61,control
u_126,s_403,2025-06-24 07:20:10,watch_start,c_61,control
u_126,s_403,2025-06-24 07:20:20,watch_complete,c_61,control
u_126,s_403,2025-06-24 07:20:30,like,c_61,control
u_126,s_403,2025-06-24 07:20:40,share,c_61,control
u_454,s_404,2025-06-24 09:02:00,visit,c_38,control
u_345,s_405,2025-06-24 12:54:00,visit,c_88,test
u_345,s_405,2025-06-24 12:54:10,watch_start,c_88,test
u_345,s_405,2025-06-24 12:54:20,watch_complete,c_88,test
u_69,s_406,2025-06-25 00:30:00,visit,c_40,control
u_69,s_406,2025-06-25 00:30:10,watch_start,c_40,control
u_60,s_407,2025-06-05 04:46:00,visit,c_97,control
u_60,s_407,2025-06-05 04:46:10,watch_start,c_97,control
u_60,s_407,2025-06-05 04:46:20,watch_complete,c_97,control
u_60,s_407,2025-06-05 04:46:30,like,c_97,control
u_468,s_408,2025-06-30 13:22:00,visit,c_89,test
u_454,s_409,2025-06-12 12:36:00,visit,c_93,test
u_454,s_409,2025-06-12 12:36:10,watch_start,c_93,test
u_454,s_409,2025-06-12 12:36:20,watch_complete,c_93,test
u_454,s_409,2025-06-12 12:36:30,like,c_93,test
u_91,s_410,2025-06-17 12:23:00,visit,c_5,test
u_91,s_410,2025-06-17 12:23:10,watch_start,c_5,test
u_26,s_411,2025-06-25 09:30:00,visit,c_48,control
u_26,s_411,2025-06-25 09:30:10,watch_start,c_48,control
u_26,s_411,2025-06-25 09:30:20,watch_complete,c_48,control
u_188,s_412,2025-06-17 12:17:00,visit,c_40,control
u_188,s_412,2025-06-17 12:17:10,watch_start,c_40,control
u_188,s_412,2025-06-17 12:17:20,watch_complete,c_40,control
u_188,s_412,2025-06-17 12:17:30,like,c_40,control
u_188,s_412,2025-06-17 12:17:40,share,c_40,control
u_300,s_413,2025-06-16 21:36:00,visit,c_13,test
u_300,s_413,2025-06-16 21:36:10,watch_start,c_13,test
u_300,s_413,2025-06-16 21:36:20,watch_complete,c_13,test
u_300,s_413,2025-06-16 21:36:30,like,c_13,test
u_224,s_414,2025-06-15 21:47:00,visit,c_54,test
u_460,s_415,2025-06-11 05:40:00,visit,c_9,control
u_339,s_416,2025-06-13 06:28:00,visit,c_53,test
u_338,s_417,2025-06-05 20:19:00,visit,c_43,control
u_338,s_417,2025-06-05 20:19:10,watch_start,c_43,control
u_338,s_417,2025-06-05 20:19:20,watch_complete,c_43,control
u_80,s_418,2025-06-15 16:06:00,visit,c_14,test
u_80,s_418,2025-06-15 16:06:10,watch_start,c_14,test
u_80,s_418,2025-06-15 16:06:20,watch_complete,c_14,test
u_298,s_419,2025-06-26 11:16:00,visit,c_39,control
u_298,s_419,2025-06-26 11:16:10,watch_start,c_39,control
u_298,s_419,2025-06-26 11:16:20,watch_complete,c_39,control
u_494,s_420,2025-06-13 07:19:00,visit,c_34,test
u_494,s_420,2025-06-13 07:19:10,watch_start,c_34,test
u_494,s_420,2025-06-13 07:19:20,watch_complete,c_34,test
u_494,s_420,2025-06-13 07:19:30,like,c_34,test
u_476,s_421,2025-06-23 06:07:00,visit,c_55,test
u_476,s_421,2025-06-23 06:07:10,watch_start,c_55,test
u_476,s_421,2025-06-23 06:07:20,watch_complete,c_55,test
u_98,s_422,2025-06-19 21:53:00,visit,c_75,control
u_408,s_423,2025-06-22 15:49:00,visit,c_44,control
u_413,s_424,2025-06-17 11:22:00,visit,c_96,control
u_356,s_425,2025-06-15 11:00:00,visit,c_47,test
u_356,s_425,2025-06-15 11:00:10,watch_start,c_47,test
u_356,s_425,2025-06-15 11:00:20,watch_complete,c_47,test
u_356,s_425,2025-06-15 11:00:30,like,c_47,test
u_361,s_426,2025-06-14 05:17:00,visit,c_32,test
u_361,s_426,2025-06-14 05:17:10,watch_start,c_32,test
u_361,s_426,2025-06-14 05:17:20,watch_complete,c_32,test
u_28,s_427,2025-06-16 09:54:00,visit,c_20,control
u_28,s_427,2025-06-16 09:54:10,watch_start,c_20,control
u_28,s_427,2025-06-16 09:54:20,watch_complete,c_20,control
u_28,s_427,2025-06-16 09:54:30,like,c_20,control
u_314,s_428,2025-06-25 16:27:00,visit,c_88,test
u_314,s_428,2025-06-25 16:27:10,watch_start,c_88,test
u_439,s_429,2025-06-05 09:27:00,visit,c_82,control
u_439,s_429,2025-06-05 09:27:10,watch_start,c_82,control
u_439,s_429,2025-06-05 09:27:20,watch_complete,c_82,control
u_23,s_430,2025-06-04 15:42:00,visit,c_70,control
u_466,s_431,2025-06-28 17:32:00,visit,c_40,control
u_466,s_431,2025-06-28 17:32:10,watch_start,c_40,control
u_466,s_431,2025-06-28 17:32:20,watch_complete,c_40,control
u_197,s_432,2025-06-07 14:01:00,visit,c_97,control
u_197,s_432,2025-06-07 14:01:10,watch_start,c_97,control
u_147,s_433,2025-06-17 03:15:00,visit,c_11,control
u_147,s_433,2025-06-17 03:15:10,watch_start,c_11,control
u_147,s_433,2025-06-17 03:15:20,watch_complete,c_11,control
u_129,s_434,2025-06-06 03:09:00,visit,c_49,control
u_359,s_435,2025-06-22 01:16:00,visit,c_20,control
u_359,s_435,2025-06-22 01:16:10,watch_start,c_20,control
u_413,s_436,2025-06-06 05:30:00,visit,c_96,test
u_413,s_436,2025-06-06 05:30:10,watch_start,c_96,test
u_413,s_436,2025-06-06 05:30:20,watch_complete,c_96,test
u_50,s_437,2025-06-24 19:23:00,visit,c_50,test
u_50,s_437,2025-06-24 19:23:10,watch_start,c_50,test
u_50,s_437,2025-06-24 19:23:20,watch_complete,c_50,test
u_366,s_438,2025-06-16 18:09:00,visit,c_69,control
u_31,s_439,2025-06-19 17:25:00,visit,c_34,control
u_31,s_439,2025-06-19 17:25:10,watch_start,c_34,control
u_139,s_440,2025-06-10 12:09:00,visit,c_34,test
u_139,s_440,2025-06-10 12:09:10,watch_start,c_34,test
u_139,s_440,2025-06-10 12:09:20,watch_complete,c_34,test
u_423,s_441,2025-06-08 15:50:00,visit,c_95,control
u_423,s_441,2025-06-08 15:50:10,watch_start,c_95,control
u_297,s_442,2025-06-11 15:15:00,visit,c_58,control
u_359,s_443,2025-06-21 21:12:00,visit,c_66,test
u_359,s_443,2025-06-21 21:12:10,watch_start,c_66,test
u_359,s_443,2025-06-21 21:12:20,watch_complete,c_66,test
u_359,s_443,2025-06-21 21:12:30,like,c_66,test
u_20,s_444,2025-06-03 22:32:00,visit,c_5,test
u_325,s_445,2025-06-19 16:04:00,visit,c_22,control
u_325,s_445,2025-06-19 16:04:10,watch_start,c_22,control
u_325,s_445,2025-06-19 16:04:20,watch_complete,c_22,control
u_249,s_446,2025-06-12 05:38:00,visit,c_15,test
u_249,s_446,2025-06-12 05:38:10,watch_start,c_15,test
u_334,s_447,2025-06-01 08:27:00,visit,c_81,test
u_334,s_447,2025-06-01 08:27:10,watch_start,c_81,test
u_243,s_448,2025-06-10 15:24:00,visit,c_82,control
u_243,s_448,2025-06-10 15:24:10,watch_start,c_82,control
u_238,s_449,2025-06-15 22:26:00,visit,c_62,control
u_238,s_449,2025-06-15 22:26:10,watch_start,c_62,control
u_238,s_449,2025-06-15 22:26:20,watch_complete,c_62,control
u_198,s_450,2025-06-21 14:20:00,visit,c_47,test
u_198,s_450,2025-06-21 14:20:10,watch_start,c_47,test
u_419,s_451,2025-06-03 18:48:00,visit,c_14,control
u_419,s_451,2025-06-03 18:48:10,watch_start,c_14,control
u_419,s_451,2025-06-03 18:48:20,watch_complete,c_14,control
u_419,s_451,2025-06-03 18:48:30,like,c_14,control
u_277,s_452,2025-06-20 16:09:00,visit,c_21,test
u_277,s_452,2025-06-20 16:09:10,watch_start,c_21,test
u_277,s_452,2025-06-20 16:09:20,watch_complete,c_21,test
u_277,s_452,2025-06-20 16:09:30,like,c_21,test
u_268,s_453,2025-06-19 22:55:00,visit,c_54,control
u_268,s_453,2025-06-19 22:55:10,watch_start,c_54,control
u_469,s_454,2025-06-30 07:40:00,visit,c_21,test
u_497,s_455,2025-06-10 15:48:00,visit,c_68,control
u_51,s_456,2025-06-14 20:14:00,visit,c_26,test
u_51,s_456,2025-06-14 20:14:10,watch_start,c_26,test
u_51,s_456,2025-06-14 20:14:20,watch_complete,c_26,test
u_416,s_457,2025-06-30 17:53:00,visit,c_17,test
u_416,s_457,2025-06-30 17:53:10,watch_start,c_17,test
u_416,s_457,2025-06-30 17:53:20,watch_complete,c_17,test
u_416,s_457,2025-06-30 17:53:30,like,c_17,test
u_142,s_458,2025-06-23 13:44:00,visit,c_80,control
u_142,s_458,2025-06-23 13:44:10,watch_start,c_80,control
u_142,s_458,2025-06-23 13:44:20,watch_complete,c_80,control
u_142,s_458,2025-06-23 13:44:30,like,c_80,control
u_142,s_458,2025-06-23 13:44:40,share,c_80,control
u_448,s_459,2025-06-12 01:04:00,visit,c_16,control
u_268,s_460,2025-06-22 03:28:00,visit,c_5,test
u_268,s_460,2025-06-22 03:28:10,watch_start,c_5,test
u_268,s_460,2025-06-22 03:28:20,watch_complete,c_5,test
u_268,s_460,2025-06-22 03:28:30,like,c_5,test
u_151,s_461,2025-06-22 00:39:00,visit,c_100,test
u_151,s_461,2025-06-22 00:39:10,watch_start,c_100,test
u_151,s_461,2025-06-22 00:39:20,watch_complete,c_100,test
u_151,s_461,2025-06-22 00:39:30,like,c_100,test
u_356,s_462,2025-06-01 04:15:00,visit,c_16,control
u_356,s_462,2025-06-01 04:15:10,watch_start,c_16,control
u_356,s_462,2025-06-01 04:15:20,watch_complete,c_16,control
u_107,s_463,2025-06-02 08:32:00,visit,c_61,control
u_107,s_463,2025-06-02 08:32:10,watch_start,c_61,control
u_107,s_463,2025-06-02 08:32:20,watch_complete,c_61,control
u_52,s_464,2025-06-15 01:33:00,visit,c_5,test
u_52,s_464,2025-06-15 01:33:10,watch_start,c_5,test
u_52,s_464,2025-06-15 01:33:20,watch_complete,c_5,test
u_52,s_464,2025-06-15 01:33:30,like,c_5,test
u_52,s_464,2025-06-15 01:33:40,share,c_5,test
u_64,s_465,2025-06-16 02:30:00,visit,c_44,control
u_102,s_466,2025-06-06 21:54:00,visit,c_69,control
u_102,s_466,2025-06-06 21:54:10,watch_start,c_69,control
u_234,s_467,2025-06-12 23:18:00,visit,c_69,test
u_234,s_467,2025-06-12 23:18:10,watch_start,c_69,test
u_234,s_467,2025-06-12 23:18:20,watch_complete,c_69,test
u_234,s_467,2025-06-12 23:18:30,like,c_69,test
u_367,s_468,2025-06-20 20:34:00,visit,c_2,test
u_367,s_468,2025-06-20 20:34:10,watch_start,c_2,test
u_411,s_469,2025-06-29 03:06:00,visit,c_100,test
u_411,s_469,2025-06-29 03:06:10,watch_start,c_100,test
u_468,s_470,2025-06-30 04:41:00,visit,c_18,control
u_468,s_470,2025-06-30 04:41:10,watch_start,c_18,control
u_488,s_471,2025-06-22 12:14:00,visit,c_46,control
u_488,s_471,2025-06-22 12:14:10,watch_start,c_46,control
u_50,s_472,2025-06-09 00:20:00,visit,c_59,control
u_331,s_473,2025-06-08 11:39:00,visit,c_75,test
u_331,s_473,2025-06-08 11:39:10,watch_start,c_75,test
u_331,s_473,2025-06-08 11:39:20,watch_complete,c_75,test
u_331,s_473,2025-06-08 11:39:30,like,c_75,test
u_331,s_473,2025-06-08 11:39:40,share,c_75,test
u_126,s_474,2025-06-16 03:59:00,visit,c_61,control
u_411,s_475,2025-06-07 08:00:00,visit,c_89,test
u_411,s_475,2025-06-07 08:00:10,watch_start,c_89,test
u_386,s_476,2025-06-07 10:02:00,visit,c_48,test
u_386,s_476,2025-06-07 10:02:10,watch_start,c_48,test
u_386,s_476,2025-06-07 10:02:20,watch_complete,c_48,test
u_386,s_476,2025-06-07 10:02:30,like,c_48,test
u_365,s_477,2025-06-19 13:48:00,visit,c_31,control
u_365,s_477,2025-06-19 13:48:10,watch_start,c_31,control
u_365,s_477,2025-06-19 13:48:20,watch_complete,c_31,control
u_365,s_477,2025-06-19 13:48:30,like,c_31,control
u_365,s_477,2025-06-19 13:48:40,share,c_31,control
u_259,s_478,2025-06-13 19:10:00,visit,c_24,test
u_259,s_478,2025-06-13 19:10:10,watch_start,c_24,test
u_259,s_478,2025-06-13 19:10:20,watch_complete,c_24,test
u_336,s_479,2025-06-22 23:18:00,visit,c_73,test
u_336,s_479,2025-06-22 23:18:10,watch_start,c_73,test
u_336,s_479,2025-06-22 23:18:20,watch_complete,c_73,test
u_336,s_479,2025-06-22 23:18:30,like,c_73,test
u_336,s_479,2025-06-22 23:18:40,share,c_73,test
u_424,s_480,2025-06-08 12:07:00,visit,c_94,test
u_424,s_480,2025-06-08 12:07:10,watch_start,c_94,test
u_424,s_480,2025-06-08 12:07:20,watch_complete,c_94,test
u_258,s_481,2025-06-18 20:48:00,visit,c_57,control
u_258,s_481,2025-06-18 20:48:10,watch_start,c_57,control
u_258,s_481,2025-06-18 20:48:20,watch_complete,c_57,control
u_59,s_482,2025-06-04 19:25:00,visit,c_94,control
u_59,s_482,2025-06-04 19:25:10,watch_start,c_94,control
u_59,s_482,2025-06-04 19:25:20,watch_complete,c_94,control
u_59,s_482,2025-06-04 19:25:30,like,c_94,control
u_59,s_482,2025-06-04 19:25:40,share,c_94,control
u_41,s_483,2025-06-01 04:12:00,visit,c_36,test
u_41,s_483,2025-06-01 04:12:10,watch_start,c_36,test
u_11,s_484,2025-06-08 17:33:00,visit,c_79,control
u_11,s_484,2025-06-08 17:33:10,watch_start,c_79,control
u_11,s_484,2025-06-08 17:33:20,watch_complete,c_79,control
u_158,s_485,2025-06-07 07:09:00,visit,c_24,control
u_158,s_485,2025-06-07 07:09:10,watch_start,c_24,control
u_158,s_485,2025-06-07 07:09:20,watch_complete,c_24,control
u_158,s_485,2025-06-07 07:09:30,like,c_24,control
u_158,s_485,2025-06-07 07:09:40,share,c_24,control
u_59,s_486,2025-06-09 22:23:00,visit,c_33,control
